Open,High,Low,Close,Volume,Adj Close
14.2,14.2,14.2,14.2,0,12.588
14.2,14.2,14.2,14.2,0,12.588
14.2,14.2,14.2,14.2,0,12.588
14.2,14.2,14.2,14.2,0,12.588
13.8,13.8,13.8,13.8,0,12.234000000000002
14.5,14.5,14.5,14.5,0,12.854000000000001
14.3,14.3,14.3,14.3,0,12.677
14.4,14.4,14.4,14.4,0,12.765999999999998
14.6,14.6,14.6,14.6,0,12.943
14.5,14.5,14.5,14.5,0,12.854000000000001
14.5,14.5,14.5,14.5,0,12.854000000000001
14.6,14.6,14.6,14.6,0,12.943
15.2,15.2,15.2,15.2,200,13.475
15.0,15.0,15.0,15.0,0,13.297
14.65,14.65,14.65,14.65,0,12.987
14.27,15.0,14.27,15.0,0,13.297
14.9,15.1,14.9,15.1,200,13.386
15.0,15.0,15.0,15.0,0,13.297
15.05,15.05,15.05,15.05,0,13.342
14.5,14.5,14.5,14.5,0,12.854000000000001
14.0,14.0,14.0,14.0,0,12.411
12.75,12.75,12.75,12.75,0,11.302999999999999
12.8,12.8,12.8,12.8,0,11.347000000000001
12.7,12.7,12.7,12.7,0,11.258
13.0,13.0,13.0,13.0,0,11.524000000000001
13.48,13.48,13.48,13.48,0,11.95
13.87,13.87,13.87,13.87,0,12.296
13.77,13.77,13.77,13.77,0,12.207
13.6,13.6,13.6,13.6,0,12.056
14.19,14.19,14.19,14.19,0,12.579
14.6,14.6,14.6,14.6,0,12.943
14.6,14.6,14.6,14.6,0,12.943
14.75,14.75,14.75,14.75,0,13.075999999999999
14.75,14.75,14.75,14.75,0,13.075999999999999
15.0,15.0,15.0,15.0,100,13.297
14.5,14.5,14.5,14.5,0,12.854000000000001
14.4,14.4,14.4,14.4,0,12.765999999999998
14.5,14.5,14.5,14.5,0,12.854000000000001
14.5,14.5,14.5,14.5,0,12.854000000000001
14.6,14.6,14.6,14.6,0,12.943
14.5,14.5,13.62,13.7,0,12.145
13.9,13.9,13.9,13.9,0,12.322000000000001
13.95,13.95,13.95,13.95,0,12.367
14.0,14.0,14.0,14.0,0,12.411
13.45,13.45,13.45,13.45,0,11.923
12.1,12.1,12.1,12.1,0,10.727
12.7,12.7,12.7,12.7,0,11.258
13.0,13.0,13.0,13.0,0,11.524000000000001
13.08,13.08,13.08,13.08,0,11.595
13.5,13.5,13.5,13.5,0,11.968
13.6,13.6,13.6,13.6,0,12.056
13.35,13.35,13.35,13.35,0,11.835
13.2,13.2,13.2,13.2,0,11.702
13.4,13.4,13.4,13.4,0,11.879000000000001
13.26,13.26,13.26,13.26,0,11.755
13.2,13.2,13.2,13.2,0,11.702
13.25,13.25,13.25,13.25,0,11.745999999999999
13.2,13.2,13.2,13.2,0,11.702
13.3,13.3,13.3,13.3,0,11.79
13.11,13.11,13.11,13.11,0,11.622
13.08,13.08,13.08,13.08,0,11.595
13.22,13.22,13.22,13.22,0,11.719000000000001
13.2,13.2,13.2,13.2,0,11.702
13.45,13.45,13.45,13.45,0,11.923
13.35,13.35,13.35,13.35,0,11.835
13.4,13.4,13.4,13.4,0,11.879000000000001
13.62,14.4,13.62,14.4,0,12.765999999999998
14.4,14.4,14.4,14.4,0,12.765999999999998
14.4,14.4,14.4,14.4,0,12.765999999999998
14.3,14.3,14.3,14.3,0,12.677
14.4,14.4,14.4,14.4,0,12.765999999999998
14.65,14.65,14.65,14.65,0,12.987
14.6,14.6,14.6,14.6,0,12.943
14.5,14.5,14.5,14.5,0,12.854000000000001
14.4,14.4,14.4,14.4,0,12.765999999999998
14.5,14.5,14.5,14.5,0,12.854000000000001
14.7,14.7,14.7,14.7,0,13.030999999999999
14.75,14.75,14.75,14.75,0,13.075999999999999
14.7,14.7,14.7,14.7,0,13.030999999999999
14.85,14.85,14.85,14.85,0,13.164000000000001
14.8,14.8,14.8,14.8,0,13.12
14.66,14.66,14.66,14.66,0,12.995999999999999
14.8,14.8,14.8,14.8,0,13.12
14.3,14.3,14.3,14.3,0,12.677
14.5,14.5,14.5,14.5,0,12.854000000000001
14.5,14.5,14.5,14.5,0,12.854000000000001
14.5,14.5,14.5,14.5,0,12.854000000000001
13.85,13.85,13.85,13.85,200,12.277999999999999
13.85,13.85,13.85,13.85,500,12.277999999999999
13.85,13.85,13.85,13.85,0,12.277999999999999
13.9,13.9,13.9,13.9,100,12.322000000000001
13.99,13.99,13.99,13.99,0,12.402000000000001
13.5,13.5,13.5,13.5,0,11.968
13.5,13.5,13.5,13.5,0,11.968
13.6,13.6,13.6,13.6,0,12.056
13.7,13.7,13.7,13.7,0,12.145
13.7,13.7,13.7,13.7,0,12.145
13.7,13.7,13.7,13.7,0,12.145
13.7,13.7,13.7,13.7,0,12.145
14.0,14.0,14.0,14.0,0,12.411
13.8,13.8,13.8,13.8,0,12.234000000000002
14.0,14.0,14.0,14.0,0,12.411
14.2,14.2,14.2,14.2,0,12.588
14.3,14.3,14.3,14.3,0,12.677
14.56,14.56,14.56,14.56,0,12.907
14.5,14.5,14.5,14.5,0,12.854000000000001
14.8,14.8,14.8,14.8,0,13.12
14.85,14.85,14.85,14.85,0,13.164000000000001
14.86,14.86,14.86,14.86,0,13.173
14.85,14.85,14.85,14.85,0,13.164000000000001
14.8,14.8,14.8,14.8,0,13.12
15.1,15.1,15.1,15.1,0,13.386
16.0,16.0,16.0,16.0,0,14.184000000000001
16.2,16.2,16.2,16.2,0,14.360999999999999
16.0,16.0,16.0,16.0,0,14.184000000000001
16.5,16.5,16.5,16.5,0,14.627
17.6,17.6,17.6,17.6,0,15.602
17.17,17.17,17.17,17.17,0,15.220999999999998
16.8,16.8,16.8,16.8,0,14.892999999999999
15.5,15.5,15.5,15.5,0,13.741
16.5,16.5,16.5,16.5,0,14.627
16.5,16.5,16.5,16.5,0,14.627
16.5,16.5,16.5,16.5,0,14.627
16.3,16.3,16.3,16.3,0,14.45
16.3,16.3,16.3,16.3,0,14.45
16.35,16.35,16.35,16.35,0,14.494000000000002
16.2,16.2,16.2,16.2,0,14.360999999999999
16.4,16.4,16.4,16.4,0,14.539000000000001
16.5,16.5,16.5,16.5,0,14.627
16.8,16.8,16.8,16.8,0,14.892999999999999
16.7,16.7,16.7,16.7,0,14.804
16.0,16.0,16.0,16.0,0,14.184000000000001
16.1,16.1,16.05,16.05,100,14.228
16.1,16.1,16.1,16.1,0,14.273
16.2,16.2,16.2,16.2,0,14.360999999999999
16.0,16.0,16.0,16.0,0,14.184000000000001
16.2,16.2,16.2,16.2,0,14.360999999999999
16.1,16.1,16.1,16.1,0,14.273
16.05,16.05,16.05,16.05,0,14.228
16.05,16.05,16.05,16.05,0,14.228
16.1,16.1,16.1,16.1,0,14.273
15.9,15.9,15.9,15.9,0,14.095
15.75,15.75,15.75,15.75,0,13.962
15.7,15.7,15.7,15.7,0,13.918
15.0,15.0,15.0,15.0,0,13.297
15.4,15.4,15.4,15.4,0,13.652000000000001
15.4,15.4,15.4,15.4,0,13.652000000000001
15.0,15.0,15.0,15.0,0,13.297
14.0,14.5,14.0,14.5,0,12.854000000000001
15.0,15.0,15.0,15.0,0,13.297
16.0,16.0,16.0,16.0,0,14.184000000000001
16.5,16.5,16.5,16.5,0,14.627
17.0,17.3,17.0,17.3,300,15.335999999999999
17.24,17.24,17.24,17.24,400,15.283
16.8,16.8,16.8,16.8,0,14.892999999999999
16.8,16.8,16.8,16.8,0,14.892999999999999
16.26,16.26,16.26,16.26,0,14.414000000000001
16.43,16.43,16.43,16.43,0,14.565
16.4,16.4,16.4,16.4,0,14.539000000000001
16.42,16.42,16.42,16.42,0,14.556
16.65,16.65,16.65,16.65,0,14.76
16.72,16.72,16.72,16.72,0,14.822000000000001
17.1,17.1,17.1,17.1,0,15.159
16.62,16.62,16.62,16.62,0,14.734000000000002
16.97,16.97,16.97,16.97,0,15.044
16.95,16.95,16.95,16.95,0,15.026
17.0,17.0,17.0,17.0,0,15.07
17.0,17.0,17.0,17.0,0,15.07
16.57,16.57,16.57,16.57,0,14.689
16.88,16.88,16.88,16.88,0,14.964
16.4,16.4,16.2,16.2,0,14.360999999999999
16.1,16.1,16.1,16.1,0,14.273
16.1,16.1,16.1,16.1,0,14.273
15.6,15.6,15.6,15.6,0,13.829
15.7,15.7,15.7,15.7,0,13.918
15.98,15.98,15.98,15.98,0,14.165999999999999
15.9,15.9,15.9,15.9,0,14.095
15.67,15.67,15.67,15.67,0,13.890999999999998
15.67,15.67,15.67,15.67,0,13.890999999999998
15.36,15.36,15.36,15.36,0,13.617
15.36,15.36,15.36,15.36,0,13.617
15.46,15.46,15.46,15.46,0,13.705
15.31,15.31,15.31,15.31,0,13.572000000000001
15.41,15.41,15.41,15.41,0,13.661
15.15,15.15,15.15,15.15,0,13.43
15.12,15.12,15.12,15.12,0,13.404000000000002
15.5,15.5,15.5,15.5,0,13.741
15.8,15.8,15.8,15.8,0,14.007
15.85,15.85,15.85,15.85,0,14.050999999999998
16.15,16.15,16.15,16.15,0,14.317
15.84,15.84,15.84,15.84,0,14.042
16.1,16.1,16.1,16.1,0,14.273
15.8,15.8,15.8,15.8,0,14.007
15.8,15.8,15.8,15.8,0,14.007
15.85,15.85,15.85,15.85,0,14.050999999999998
16.36,16.36,16.36,16.36,0,14.503
16.6,16.6,16.6,16.6,0,14.716
16.5,16.5,16.5,16.5,0,14.627
16.91,16.91,16.91,16.91,0,14.991
16.8,16.8,16.8,16.8,0,14.892999999999999
16.5,16.5,16.5,16.5,0,14.627
16.2,16.2,16.2,16.2,0,14.360999999999999
15.8,15.8,15.8,15.8,0,14.007
15.6,15.6,15.6,15.6,0,13.829
15.6,15.6,15.6,15.6,0,13.829
15.35,15.35,15.35,15.35,0,13.607999999999999
15.64,15.64,15.64,15.64,0,13.865
15.65,15.65,15.65,15.65,0,13.874
15.85,15.85,15.85,15.85,0,14.050999999999998
16.2,16.2,16.2,16.2,0,14.360999999999999
16.0,16.0,16.0,16.0,0,14.184000000000001
15.69,15.69,15.69,15.69,0,13.909
15.8,15.8,15.8,15.8,0,14.007
15.7,15.7,15.7,15.7,0,13.918
15.5,15.5,15.5,15.5,0,13.741
15.6,15.6,15.6,15.6,0,13.829
15.65,15.65,15.65,15.65,0,13.874
15.7,15.7,15.7,15.7,0,13.918
15.7,15.7,15.7,15.7,0,13.918
15.98,16.38,15.98,16.38,100,14.520999999999999
15.78,15.78,15.78,15.78,0,13.989
16.2,16.2,16.2,16.2,0,14.360999999999999
15.86,15.86,15.86,15.86,0,14.06
15.84,15.84,15.84,15.84,0,14.042
16.14,16.14,16.14,16.14,0,14.308
16.4,16.4,16.4,16.4,0,14.539000000000001
16.7,16.7,16.7,16.7,0,14.804
16.48,16.48,16.48,16.48,0,14.609000000000002
16.9,16.9,16.9,16.9,100,14.982000000000001
16.75,16.75,16.75,16.75,0,14.849
16.78,16.78,16.78,16.78,0,14.875
16.95,16.95,16.95,16.95,0,15.026
17.0,17.0,17.0,17.0,0,15.07
17.0,17.0,17.0,17.0,0,15.07
17.04,17.04,17.04,17.04,0,15.106
17.05,17.05,17.05,17.05,0,15.115
17.4,17.4,17.4,17.4,0,15.425
17.8,17.8,17.8,17.8,0,15.78
18.6,18.6,18.6,18.6,0,16.489
18.3,18.3,18.3,18.3,0,16.223
18.58,18.58,18.58,18.58,0,16.471
18.56,18.56,18.56,18.56,0,16.453
18.5,18.5,18.5,18.5,0,16.4
18.5,18.5,18.5,18.5,0,16.4
18.5,18.5,18.5,18.5,0,16.4
18.71,18.8,18.71,18.8,700,16.666
18.69,18.69,18.69,18.69,0,16.569000000000003
18.6,18.6,18.6,18.6,0,16.489
18.63,18.63,18.63,18.63,0,16.515
18.65,18.65,18.65,18.65,0,16.533
18.65,18.65,18.65,18.65,0,16.533
18.65,18.65,18.65,18.65,0,16.533
18.76,18.76,18.76,18.76,0,16.631
18.85,18.85,18.85,18.85,0,16.71
19.05,19.05,19.05,19.05,0,16.887999999999998
19.3,19.3,19.3,19.3,0,17.109
19.3,19.3,19.3,19.3,0,17.109
19.5,19.5,19.5,19.5,0,17.287
20.01,20.01,20.01,20.01,0,17.739
20.7,20.7,20.7,20.7,0,18.35
21.4,21.4,21.4,21.4,0,18.971
20.9,20.9,20.9,20.9,0,18.528
20.9,20.9,20.9,20.9,0,18.528
21.0,21.0,21.0,21.0,0,18.616
20.55,20.55,20.55,20.55,0,18.217
20.4,20.4,20.4,20.4,0,18.084
20.5,20.5,20.5,20.5,0,18.173
20.2,20.2,20.2,20.2,0,17.907
20.45,20.87,20.45,20.87,0,18.500999999999998
20.55,20.55,20.55,20.55,0,18.217
20.61,20.61,20.61,20.61,0,18.271
20.2,20.2,20.2,20.2,0,17.907
20.5,20.5,20.5,20.5,0,18.173
20.5,20.5,20.48,20.48,0,18.155
20.31,20.31,20.31,20.31,0,18.005
20.36,20.36,20.36,20.36,0,18.049
19.1,19.1,19.1,19.1,0,16.932000000000002
19.2,19.22,19.2,19.22,0,17.038
19.2,19.2,19.2,19.2,0,17.021
18.43,18.43,18.43,18.43,0,16.338
18.5,18.5,18.5,18.5,0,16.4
18.05,18.05,18.05,18.05,0,16.000999999999998
18.27,18.27,18.27,18.27,0,16.195999999999998
18.5,18.5,18.5,18.5,0,16.4
18.5,18.5,18.5,18.5,0,16.4
18.3,18.3,18.3,18.3,0,16.223
18.06,18.06,18.06,18.06,0,16.01
18.0,18.0,18.0,18.0,0,15.957
17.75,17.98,17.75,17.98,100,15.939
17.8,17.8,17.8,17.8,0,15.78
18.11,18.11,18.11,18.11,0,16.054000000000002
18.14,18.14,18.14,18.14,0,16.081
18.13,18.13,18.13,18.13,0,16.072
18.23,18.23,18.23,18.23,0,16.160999999999998
18.0,18.0,18.0,18.0,0,15.957
18.5,18.5,18.5,18.5,100,16.4
18.5,18.5,18.5,18.5,0,16.4
18.5,18.6,18.5,18.6,0,16.489
18.6,18.6,18.6,18.6,0,16.489
18.7,18.7,18.7,18.7,0,16.577
18.8,18.8,18.8,18.8,0,16.666
18.6,18.6,18.6,18.6,200,16.489
18.04,18.04,18.04,18.04,0,15.992
17.9,17.9,17.9,17.9,0,15.868
16.8,16.8,16.8,16.8,0,14.892999999999999
16.5,16.5,16.5,16.5,0,14.627
16.2,16.2,16.2,16.2,0,14.360999999999999
16.5,16.5,16.5,16.5,0,14.627
16.25,16.25,16.25,16.25,0,14.405999999999999
16.2,16.2,16.2,16.2,0,14.360999999999999
16.51,16.51,16.51,16.51,0,14.636
16.67,16.67,16.67,16.67,0,14.777999999999999
16.8,16.8,16.8,16.8,0,14.892999999999999
16.75,16.75,16.75,16.75,0,14.849
16.35,16.35,16.35,16.35,0,14.494000000000002
16.7,16.7,16.7,16.7,0,14.804
17.2,17.2,17.2,17.2,0,15.248
17.9,17.9,17.9,17.9,0,15.868
17.2,17.2,17.2,17.2,0,15.248
17.6,17.6,17.6,17.6,0,15.602
18.5,18.5,18.5,18.5,0,16.4
18.45,18.45,18.45,18.45,0,16.355999999999998
18.92,18.92,18.92,18.92,0,16.772000000000002
18.81,18.81,18.81,18.81,0,16.675
18.81,18.81,18.81,18.81,0,16.675
19.86,19.86,19.05,19.05,100,16.887999999999998
18.8,18.8,18.8,18.8,0,16.666
18.8,18.8,18.8,18.8,0,16.666
19.01,19.01,19.01,19.01,0,16.852
18.99,18.99,18.99,18.99,0,16.835
18.81,18.81,18.81,18.81,0,16.675
19.07,19.07,19.07,19.07,0,16.905
19.0,19.0,19.0,19.0,0,16.843
18.95,18.95,18.95,18.95,0,16.799
19.0,19.0,19.0,19.0,0,16.843
19.1,19.1,19.1,19.1,0,16.932000000000002
19.1,19.1,19.1,19.1,0,16.932000000000002
18.52,18.52,18.52,18.52,0,16.418
18.6,18.6,18.6,18.6,0,16.489
18.7,18.7,18.7,18.7,0,16.577
19.0,19.0,19.0,19.0,0,16.843
18.7,18.7,18.7,18.7,0,16.577
18.7,18.7,18.7,18.7,0,16.577
19.1,19.1,19.1,19.1,0,16.932000000000002
19.1,19.1,17.7,17.7,0,15.690999999999999
17.89,17.89,17.89,17.89,0,15.859000000000002
18.2,18.2,18.2,18.2,0,16.134
18.2,18.2,18.2,18.2,0,16.134
18.19,18.19,18.19,18.19,0,16.125
18.3,18.3,18.3,18.3,0,16.223
18.2,18.2,18.2,18.2,0,16.134
18.45,18.45,18.45,18.45,0,16.355999999999998
18.9,18.9,18.9,18.9,0,16.755
19.1,19.1,19.1,19.1,0,16.932000000000002
18.8,18.8,18.8,18.8,0,16.666
18.9,18.9,18.9,18.9,0,16.755
18.91,18.91,18.91,18.91,0,16.764
19.25,19.25,19.25,19.25,0,17.065
19.3,19.3,19.3,19.3,0,17.109
19.55,19.55,19.55,19.55,0,17.331
19.5,19.5,19.5,19.5,0,17.287
19.2,19.2,19.2,19.2,0,17.021
19.25,19.25,19.25,19.25,0,17.065
19.5,19.5,19.5,19.5,0,17.287
19.5,19.5,19.5,19.5,0,17.287
19.28,19.28,19.28,19.28,0,17.092
19.6,19.6,19.6,19.6,100,17.375
19.76,19.76,19.76,19.76,0,17.517
19.88,19.88,19.88,19.88,0,17.624000000000002
20.01,20.01,20.0,20.0,0,17.73
19.33,19.33,19.33,19.33,0,17.136
19.5,19.5,19.5,19.5,0,17.287
19.18,19.18,19.18,19.18,0,17.003
19.2,19.2,19.2,19.2,0,17.021
19.0,19.0,19.0,19.0,0,16.843
19.2,19.2,19.05,19.05,0,16.887999999999998
19.05,19.05,19.05,19.05,0,16.887999999999998
18.9,18.9,18.9,18.9,0,16.755
18.4,18.4,18.4,18.4,0,16.311
18.75,18.83,18.75,18.83,0,16.692999999999998
18.1,18.1,18.1,18.1,0,16.046
18.25,18.25,18.25,18.25,0,16.179000000000002
18.3,18.3,18.3,18.3,0,16.223
18.3,18.3,18.3,18.3,0,16.223
18.31,18.31,18.31,18.31,0,16.232
18.35,18.35,18.35,18.35,0,16.267
18.45,18.45,18.45,18.45,0,16.355999999999998
18.4,18.4,18.4,18.4,0,16.311
18.0,18.0,18.0,18.0,0,15.957
17.55,17.55,17.55,17.55,0,15.558
17.63,17.63,17.63,17.63,0,15.629000000000001
17.49,17.65,17.49,17.65,5000,15.647
17.76,17.76,17.76,17.76,0,15.744000000000002
17.66,17.7,17.65,17.65,1000,15.647
17.6,17.6,17.6,17.6,0,15.602
17.55,17.55,17.55,17.55,0,15.558
17.51,17.6,17.51,17.6,1000,15.602
17.7,17.7,17.7,17.7,0,15.690999999999999
18.02,18.25,18.02,18.25,200,16.179000000000002
18.09,18.09,18.09,18.09,0,16.037
17.91,17.91,17.91,17.91,0,15.877
18.21,18.21,18.21,18.21,0,16.143
18.2,18.2,18.2,18.2,0,16.134
18.4,18.4,18.4,18.4,200,16.311
18.5,18.5,18.5,18.5,0,16.4
18.8,18.85,18.8,18.85,200,16.71
18.96,18.96,18.96,18.96,0,16.808
19.75,19.75,19.75,19.75,300,17.508
19.6,19.6,19.6,19.6,0,17.375
19.6,19.6,19.6,19.6,0,17.375
19.5,19.5,19.5,19.5,0,17.287
19.75,19.75,19.75,19.75,0,17.508
19.6,19.6,19.6,19.6,0,17.375
19.6,19.83,19.6,19.83,300,17.579
19.55,19.55,19.55,19.55,0,17.331
19.8,19.8,19.8,19.8,0,17.553
20.05,20.05,20.05,20.05,0,17.774
20.1,20.1,20.1,20.1,0,17.819000000000003
20.25,20.25,20.25,20.25,0,17.952
20.2,20.31,20.2,20.31,200,18.005
20.86,20.86,20.86,20.86,0,18.492
21.2,21.28,21.2,21.28,100,18.865
21.2,21.2,21.2,21.2,500,18.794
20.9,20.9,20.9,20.9,0,18.528
20.6,20.92,20.6,20.92,200,18.545
20.6,20.6,20.6,20.6,0,18.262
19.9,19.9,19.9,19.9,0,17.641
20.65,20.65,20.65,20.65,0,18.305999999999997
20.75,20.75,20.75,20.75,0,18.395
20.75,20.75,20.75,20.75,0,18.395
20.5,20.5,20.5,20.5,0,18.173
20.25,20.25,20.25,20.25,0,17.952
20.0,20.0,20.0,20.0,0,17.73
20.1,20.1,20.1,20.1,0,17.819000000000003
20.4,20.4,20.4,20.4,0,18.084
20.4,20.4,20.4,20.4,0,18.084
20.45,20.45,20.45,20.45,0,18.129
20.35,20.35,20.35,20.35,0,18.04
20.3,20.3,20.3,20.3,0,17.996
20.4,20.4,20.4,20.4,0,18.084
20.5,20.5,20.5,20.5,0,18.173
20.2,20.2,20.2,20.2,0,17.907
20.4,20.4,20.4,20.4,0,18.084
20.3,20.3,20.3,20.3,0,17.996
19.75,19.75,19.75,19.75,0,17.508
19.95,20.0,19.95,20.0,2000,17.73
19.6,19.6,19.6,19.6,0,17.375
19.85,19.85,19.85,19.85,0,17.597
19.0,19.0,17.49,17.49,0,15.505
17.32,17.32,17.32,17.32,0,15.354000000000001
17.7,17.7,17.7,17.7,200,15.690999999999999
17.62,17.62,17.62,17.62,100,15.62
17.8,17.8,17.8,17.8,2000,15.78
17.95,17.95,17.95,17.95,0,15.913
18.15,18.15,18.15,18.15,0,16.09
17.95,17.95,17.95,17.95,0,15.913
17.6,17.6,17.6,17.6,0,15.602
17.45,17.45,17.45,17.45,0,15.469000000000001
17.5,17.5,17.5,17.5,0,15.514000000000001
17.55,17.55,17.55,17.55,0,15.558
17.65,18.05,17.65,18.05,400,16.000999999999998
17.8,17.9,17.8,17.9,1000,15.868
17.64,17.64,17.64,17.64,0,15.638
17.34,17.34,17.34,17.34,0,15.372
17.4,17.4,17.4,17.4,0,15.425
17.6,17.6,17.6,17.6,0,15.602
17.6,17.6,17.6,17.6,0,15.602
17.0,17.0,16.95,16.95,700,15.026
17.1,17.1,17.1,17.1,0,15.159
17.1,17.1,17.1,17.1,0,15.159
17.6,17.6,17.6,17.6,0,15.602
17.75,17.75,17.75,17.75,0,15.735
17.8,17.8,17.8,17.8,0,15.78
17.8,17.8,17.8,17.8,0,15.78
17.6,17.7,17.6,17.7,1000,15.690999999999999
17.71,17.71,17.71,17.71,1000,15.7
17.7,17.7,17.7,17.7,0,15.690999999999999
17.5,17.7,17.5,17.7,2200,15.690999999999999
17.5,17.5,17.5,17.5,1600,15.514000000000001
17.4,17.4,17.4,17.4,0,15.425
17.6,17.6,17.6,17.6,1000,15.602
17.7,17.83,17.7,17.8,2700,15.78
17.75,17.75,17.75,17.75,0,15.735
17.7,17.7,17.7,17.7,1000,15.690999999999999
17.7,17.7,17.6,17.6,1000,15.602
17.5,17.5,17.5,17.5,0,15.514000000000001
17.7,17.7,17.7,17.7,0,15.690999999999999
17.75,17.75,17.75,17.75,0,15.735
17.6,17.65,17.6,17.65,2000,15.647
17.6,17.6,17.6,17.6,0,15.602
17.7,17.7,17.7,17.7,0,15.690999999999999
17.85,17.85,17.85,17.85,0,15.824000000000002
17.66,18.1,17.66,18.1,0,16.046
17.9,17.9,17.5,17.5,5000,15.514000000000001
17.5,17.5,17.5,17.5,0,15.514000000000001
17.51,17.51,17.51,17.51,1000,15.523
17.6,17.6,17.44,17.44,1400,15.46
17.4,17.42,17.4,17.42,2000,15.443
17.32,17.36,17.32,17.36,2000,15.39
17.7,17.7,17.6,17.6,0,15.602
17.37,17.37,17.22,17.22,1000,15.265
17.2,17.2,17.2,17.2,0,15.248
17.34,17.34,17.34,17.34,0,15.372
17.35,17.35,17.35,17.35,0,15.380999999999998
17.7,17.7,17.7,17.7,0,15.690999999999999
17.88,17.88,17.88,17.88,0,15.850999999999999
17.25,17.25,17.25,17.25,0,15.292
17.65,17.65,17.65,17.65,0,15.647
17.81,17.81,17.81,17.81,0,15.788
17.67,17.95,17.67,17.95,500,15.913
17.55,17.9,17.55,17.9,0,15.868
17.65,17.65,17.65,17.65,0,15.647
17.71,17.71,17.71,17.71,0,15.7
17.66,17.75,17.66,17.75,1000,15.735
18.1,18.1,18.1,18.1,0,16.046
18.1,18.1,18.1,18.1,0,16.046
18.3,18.3,18.3,18.3,0,16.223
18.1,18.1,18.1,18.1,0,16.046
18.51,18.51,18.51,18.51,0,16.409000000000002
18.55,18.55,18.55,18.55,0,16.444000000000003
18.4,18.4,18.4,18.4,0,16.311
18.35,18.35,18.35,18.35,0,16.267
18.38,18.38,18.38,18.38,0,16.294
18.3,18.3,18.3,18.3,0,16.223
18.35,18.35,18.35,18.35,0,16.267
18.35,18.35,18.35,18.35,0,16.267
18.4,18.4,18.4,18.4,0,16.311
18.3,18.3,18.3,18.3,0,16.223
18.3,18.3,18.3,18.3,0,16.223
17.55,17.55,17.55,17.55,0,15.558
17.85,17.85,17.85,17.85,0,15.824000000000002
17.8,17.8,17.8,17.8,0,15.78
17.6,17.6,17.6,17.6,0,15.602
17.6,17.6,17.6,17.6,0,15.602
17.61,17.61,17.61,17.61,0,15.610999999999999
17.65,17.65,17.65,17.65,0,15.647
17.75,17.75,17.75,17.75,0,15.735
17.75,17.75,17.75,17.75,0,15.735
17.75,17.75,17.75,17.75,0,15.735
17.75,17.75,17.75,17.75,0,15.735
17.65,17.65,17.65,17.65,0,15.647
17.62,17.62,17.62,17.62,0,15.62
17.7,17.7,17.7,17.7,0,15.690999999999999
17.71,17.71,17.71,17.71,0,15.7
17.7,17.7,17.7,17.7,0,15.690999999999999
17.62,17.62,17.62,17.62,0,15.62
17.71,17.71,17.62,17.62,200,15.62
17.4,17.4,17.4,17.4,0,15.425
17.5,17.5,17.5,17.5,0,15.514000000000001
17.5,17.5,17.3,17.3,0,15.335999999999999
17.3,17.3,17.3,17.3,100,15.335999999999999
17.19,17.19,17.19,17.19,0,15.239
17.0,17.0,17.0,17.0,0,15.07
17.15,17.15,17.15,17.15,0,15.203
17.21,17.21,17.21,17.21,0,15.257
17.0,17.0,17.0,17.0,0,15.07
17.0,17.0,17.0,17.0,0,15.07
16.95,16.95,16.95,16.95,0,15.026
16.6,16.6,16.6,16.6,0,14.716
16.8,16.8,16.8,16.8,0,14.892999999999999
16.5,16.5,16.5,16.5,0,14.627
16.2,16.2,16.2,16.2,0,14.360999999999999
16.15,16.15,16.15,16.15,0,14.317
14.5,14.98,14.5,14.98,1000,13.28
14.5,14.5,14.5,14.5,0,12.854000000000001
15.0,15.0,15.0,15.0,0,13.297
15.25,15.25,15.25,15.25,0,13.519
15.35,15.35,15.35,15.35,0,13.607999999999999
15.25,15.25,15.25,15.25,0,13.519
15.25,15.25,15.25,15.25,0,13.519
14.8,14.8,14.8,14.8,0,13.12
13.75,13.75,13.75,13.75,0,12.189
13.81,13.81,13.81,13.81,0,12.242
13.75,13.75,13.75,13.75,0,12.189
13.65,13.65,13.65,13.65,0,12.100999999999999
13.0,13.0,13.0,13.0,0,11.524000000000001
12.1,12.1,12.1,12.1,0,10.727
12.06,12.06,12.06,12.06,0,10.690999999999999
12.6,12.99,12.6,12.95,200,11.48
12.9,12.9,12.9,12.9,0,11.436
13.0,13.0,13.0,13.0,0,11.524000000000001
13.35,13.35,13.35,13.35,0,11.835
13.35,13.35,13.35,13.35,0,11.835
13.4,13.4,13.4,13.4,0,11.879000000000001
13.65,13.65,13.65,13.65,0,12.100999999999999
13.51,13.51,13.51,13.51,0,11.977
13.8,13.8,13.8,13.8,0,12.234000000000002
13.4,13.4,13.4,13.4,0,11.879000000000001
13.3,13.3,13.3,13.3,0,11.79
13.25,13.25,13.25,13.25,0,11.745999999999999
13.32,13.32,13.32,13.32,0,11.808
13.32,13.32,13.32,13.32,0,11.808
13.5,13.5,13.5,13.5,0,11.968
13.5,13.5,13.45,13.45,800,11.923
13.25,13.25,13.25,13.25,0,11.745999999999999
13.11,13.11,13.11,13.11,0,11.622
13.0,13.0,13.0,13.0,0,11.524000000000001
13.0,13.0,13.0,13.0,0,11.524000000000001
13.02,13.02,13.02,13.02,0,11.542
13.01,13.01,13.01,13.01,0,11.533
13.0,13.0,12.98,12.98,0,11.507
13.1,13.1,13.1,13.1,0,11.613
13.05,13.08,13.05,13.08,200,11.595
